1.000000000000000000e+00 3.039682539682539431e-01 3.035714285714285476e-01 3.434920634920635152e-01 3.230383973288814548e-01 3.357377049180327866e-01 4.846066134549600890e-01 2.958626073380171695e-01 2.740549828178694414e-01
3.039682539682539431e-01 1.000000000000000000e+00 6.192080876158382319e-01 3.543451652386780948e-01 2.800608828006088125e-01 3.429830081812460518e-01 2.626353790613718542e-01 4.827004219409282704e-01 2.619808306709265344e-01
3.035714285714285476e-01 6.192080876158382319e-01 1.000000000000000000e+00 3.997662185856224459e-01 3.007676203768318013e-01 3.843395098625224104e-01 2.458628841607564952e-01 4.405646359583952343e-01 2.703677000720980383e-01
3.434920634920635152e-01 3.543451652386780948e-01 3.997662185856224459e-01 1.000000000000000000e+00 3.494051346274264502e-01 9.411764705882352811e-01 2.422030524220305236e-01 3.580998781973203648e-01 3.093112244897959218e-01
3.230383973288814548e-01 2.800608828006088125e-01 3.007676203768318013e-01 3.494051346274264502e-01 1.000000000000000000e+00 3.376288659793814650e-01 3.277227722772277363e-01 2.707554225878833210e-01 2.343876723438767240e-01
3.357377049180327866e-01 3.429830081812460518e-01 3.843395098625224104e-01 9.411764705882352811e-01 3.376288659793814650e-01 1.000000000000000000e+00 2.382596685082872812e-01 3.502824858757062065e-01 2.969776609724047445e-01
4.846066134549600890e-01 2.626353790613718542e-01 2.458628841607564952e-01 2.422030524220305236e-01 3.277227722772277363e-01 2.382596685082872812e-01 1.000000000000000000e+00 2.356020942408376950e-01 2.099609375000000000e-01
2.958626073380171695e-01 4.827004219409282704e-01 4.405646359583952343e-01 3.580998781973203648e-01 2.707554225878833210e-01 3.502824858757062065e-01 2.356020942408376950e-01 1.000000000000000000e+00 3.375209380234505674e-01
2.740549828178694414e-01 2.619808306709265344e-01 2.703677000720980383e-01 3.093112244897959218e-01 2.343876723438767240e-01 2.969776609724047445e-01 2.099609375000000000e-01 3.375209380234505674e-01 1.000000000000000000e+00
